handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_ebb22957-b3c1-9c1b-c816-e5b5be8e8ec3,Product,Deep Web,"<div><div>&nbsp;</div></div><div><div><div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>WEB PROFOND</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></div><div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>installation et performance audiovisuelle cinétique</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></div><div>&nbsp;</div><div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>DEEP WEB est une installation audiovisuelle immersive monumentale et une performance live créée par l'artiste lumière Christopher Bauder et le compositeur et musicien Robert Henke. Présentée dans d'immenses espaces intérieurs plongés dans l'obscurité totale, DEEP WEB plonge le public dans un ballet de lumière cinétique irisée et de son surround&nbsp;</span></span></span></span><span><span><span><span>.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></div></div></div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>La structure architecturale lumineuse et génératrice tisse 175 sphères motorisées et 12 systèmes laser haute puissance dans une superstructure de 25 mètres de large et 10 mètres de haut, donnant vie à une analogie lumineuse avec les nœuds et les connexions des réseaux numériques. Montant et descendant, chorégraphiées et synchronisées sur une partition musicale multicanal originale de Robert Henke, les sphères sont illuminées par des explosions de rayons laser colorés, créant des dessins et des arrangements lumineux sculpturaux tridimensionnels dans une obscurité caverneuse.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>​</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>L'installation rassemble des décennies de recherche et d'expérimentation distinctes menées par deux artistes aux visions et passions uniques pour le son et la lumière, et par des entreprises innovantes travaillant dans ces domaines. Le fabricant de systèmes laser haut de gamme LaserAnimation SOLLINGER a fourni l'expertise technique et le développement pour la configuration du laser spatial, tandis que les systèmes de treuil motorisé et le logiciel de contrôle principal sont développés par WHITEvoid et KINETIC LIGHTS. Cette nouvelle combinaison d'éléments cinétiques contrôlés par ordinateur et de systèmes laser permet de définir des points finaux animés sur des faisceaux laser normalement infinis. DEEP WEB utilise la lumière comme matériau tangible pour construire des dessins vectoriels tridimensionnels dans l'air.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>​</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>L'œuvre a été initialement commandée par le Festival des Lumières de Lyon 2015 et développée en coopération avec le producteur local Tetro+A. En raison de l'annulation du festival après les événements tragiques de Paris, les Berlinois ont eu la chance unique d'assister à une avant-première exclusive pendant le Festival CTM 2016 avant que le projet ne soit présenté en décembre 2016 au Festival des Lumières de Lyon.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p>",4934da_76c9b7b837764cd3a971dd21725c7c02~mv2.jpg,Christopher Bauder,,,0.0,,true,PERCENT,0.0,InStock,,,Date,DROP_DOWN,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6622a78b-b59e-6c26-6d12-a37386cbcea7,Product,The Sferic Project,"<p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Le projet Sferic&nbsp;est un projet artistique et de recherche en cours qui étudie la radio naturelle et le bruit atmosphérique de la Terre. Le projet consiste à enregistrer des données dans la nature à l'aide d'un récepteur radio à très basse fréquence (VLF) et à les transcrire dans un format numérique. Ces enregistrements sont utilisés comme source d'entropie aléatoire pour de nouveaux protocoles cryptographiques et des œuvres d'art génératives.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><div><p>radio naturelle</p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Chaque seconde, environ 44 coups de foudre se produisent dans le monde. Cette activité émet une énergie électromagnétique qui peut être captée à des milliers de kilomètres à l'aide d'un récepteur radio réglé sur une gamme de fréquences comprise entre 300 Hz et 13 kHz (appelée&nbsp;bande de fréquences très basses ou VLF&nbsp;). Ces signaux se produisent dans la gamme de fréquences audibles, de sorte que les humains « entendent » ce bruit atmosphérique comme un flux incessant de claquements, de craquements et de sifflements, collectivement appelés&nbsp;« sferics »&nbsp;.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p>&nbsp;</p><p>échapper à la grille</p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>L'aspect le plus fascinant de la capture de signaux électromagnétiques, et ce qui m'a attiré dans cette voie, est la nécessité d'échapper à l'étalement urbain. Si vous allumez un récepteur radio VLF dans votre ville, vous ne capterez généralement que le bourdonnement de 50 ou 60 Hz de l'électricité générée par le réseau électrique. Pour obtenir un signal propre, vous devez vous trouver à des kilomètres de la ligne électrique la plus proche, dans un endroit éloigné, non touché par la masse constante de rayonnement électromagnétique de la technologie humaine moderne. Les lignes électriques souterraines, les tours de téléphonie cellulaire à proximité, les appareils électroniques et même les téléphones portables peuvent interférer avec votre enregistrement. Trouver une source propre s'est avéré difficile, ce qui m'a poussé à m'aventurer toujours plus loin.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>J'ai jusqu'à présent réalisé des enregistrements dans des endroits reculés en Corée du Sud, au Japon et au Royaume-Uni, avec l'intention de continuer à enregistrer dans d'autres endroits du monde.&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>entropie pour les moyens cryptographiquesEn avril 2023, un enregistrement de bruit atmosphérique le long de la côte sud du Royaume-Uni a été utilisé comme source d'entropie aléatoire pour&nbsp;la cérémonie KZG&nbsp;d'Ethereum . Il s'agit d'une initiative collective visant à créer une configuration fiable pour un nouveau schéma d'engagement polynomial qui peut aider à améliorer l'évolutivité d'Ethereum. La cérémonie comprenait des milliers de participants dans le monde entier et une petite poignée de « contributions spéciales » qui utilisaient des sources créatives d'entropie aléatoire.&nbsp;Le projet Sferic&nbsp;s'est vu accorder un créneau de contribution spécial par la Fondation Ethereum, et un enregistrement de bruit atmosphérique aléatoire a été soumis au séquenceur de la cérémonie KZG le 14 avril 2023 (voir&nbsp;note&nbsp;).La carte microSD contenant les données radio enregistrées a été chargée directement sur un Raspberry Pi Model B isolé sans Internet, les calculs étant effectués localement. Ensuite, la carte mémoire contenant les données radio a été formatée puis physiquement détruite avec des ciseaux pour garantir que mon engagement secret ne sera jamais connu, pas même par moi.&nbsp;travail futurIl s’agit d’un projet à long terme qui progressera lentement sur plusieurs mois. À chaque nouvel enregistrement, j’en apprends un peu plus sur la meilleure façon d’éviter les interférences et de me tenir à l’écart des sources indésirables de rayonnement électromagnétique. Je prévois d’utiliser ces enregistrements comme source d’aléatoire pour une nouvelle série d’œuvres génératives et audiovisuelles, qui seront publiées ultérieurement.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></div>",4934da_a3067bab53b0407d82f4907d6ead09ee~mv2.png;4934da_2a13761bc8db4e41855fb8a53e364978~mv2.jpg,Matt DesLauriers,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2023,Matériaux,DROP_DOWN,Field Recording,dimensions,DROP_DOWN,à définir,Lieu d'exposition,DROP_DOWN,à définir,Lieu,DROP_DOWN,à définir,citation,,short,,,,,,,,,,,,,,,,
product_07773dc0-4000-f82e-426d-548ee1b746fb,Product,Pollutive ends,"<p><strong>WITHER,&nbsp;thijs biersteker, 20</strong></p>",4934da_5deca9f454444d3480df7a215d2d63ab~mv2.gif,Thijs Biersteker,,,0.0,,true,PERCENT,0.0,InStock,,,Date,DROP_DOWN,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ad6f7d9c-b950-a030-c4e3-bc0d80c815c5,Product,Wither,"<p><strong>WITHER,&nbsp;thijs biersteker, 20</strong></p>",4934da_76c8b3e1fcfa453e879b652d68e5761e~mv2.jpg;4934da_2504cf39a550495e905ba585ede51601~mv2.jpg;4934da_4511458faa6a4740a802690120ca0aa1~mv2.jpg,Thijs Biersteker,,,0.0,,true,PERCENT,0.0,InStock,,,Date,DROP_DOWN,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16620fac-d323-62f3-9075-55ed82199a15,Product,Econtinuum,"<p>Thijs Biersteker</p><p>&nbsp;</p><p>This data sculpture by Eco-artist Thijs Biersteker in collaboration with Biologist Stefano Mancuso uses the scientific data of tree communication to mimic the electric and chemical chatter of trees and invites you into their conversation.</p><p><strong>The work showcases the power of a symbiotic relationship in nature and shares the biggest lesson to be learned from a forest ecosystem: together we are stronger.&nbsp;&nbsp;</strong></p><p>These giant transparent root networks can measure the air quality, the humidity, C02 levels and volatile organic compounds in the room. It uses this data to generate a conversation as if they were right there under the ground.&nbsp;&nbsp;</p><p>The two trees communicate about the biometric and air composition changes in the room, sending electric warning signals and sharing nutrients to keep each other in balance (find out everything about tree communication here&nbsp; and here). And as a small artistic twist you are invited to join, as you come closer to the piece. &nbsp;</p><p>&nbsp;</p><p>In the two giant transparent root structures a basic eco-a.i. uses the sensors in the room to mimic the intelligent symbiotic relationship taking place underneath the forest floor.</p><p>The work uncovers how the two trees warn each other, learn from each other and share nutrients. Working together in a symbiotic system moving from tree to tree<strong>.&nbsp; </strong></p><p>The sensors in the work absorb the visitors behavior into the electro and chemical tree to tree conversation, enabling the work to gain lessons from its visitors. With the aim to let the visitors learn the beauty of a possible continuum into a symbiotic future with nature.</p><p>The sculpture is made of recycled plastics and is created by using giant 3D printers. The communication between the trees is controlled by a basic eco- a.i that generates the communication in real time and is based on the scientific parameters coming from years of research in the field of plant communication . For the makers the beauty of the work is in it’s evolution. As days and weeks go by, the work and it’s a.i driven soundscape evolve in a way that we can’t foresee yet. This keeps it interesting to come back, even for the team that has built it for months.</p>",4934da_c897fbc77cd14ea3bb8393233c1252bf~mv2.jpg,Thijs Biersteker,,,0.0,,true,PERCENT,0.0,InStock,,,Date,DROP_DOWN,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8193f0f1-89cc-c4d1-4fa3-be44eba688ea,Product,Tele-present wind,"<p>This installation consists of a series of 126 x/y tilting mechanical devices connected to thin dried plant stalks installed in a gallery and a dried plant stalk connected to an accelerometer installed outdoors. When the wind blows it causes the stalk outside to sway. The accelerometer detects this movement transmitting the motion to the grouping of devices in the gallery. Therefore the stalks in the gallery space move in real-time and in unison based on the movement of the wind outside.</p><p>May-September 2018 a newly expanded version of <em>tele-present wind</em>&nbsp;was installed at Azkuna Zentroa,<strong><em>&nbsp;</em></strong>Bilbao and the sensor was installed in an outdoor location adjacent to the Visualization and Digital Imaging Lab at the University of Minnesota. Thus the individual components of the installation in Spain moved in unison as they mimicked the direction and intensity of the wind halfway around the world. As it monitored and collected real-time data from this remote and distant location, the system relayed a physical representation of the dynamic and fluid environmental conditions.</p>",4934da_95ad473f33c7459299faca118f1e126c~mv2.jpg,David Bowen,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54456e01-6b3c-b941-b568-aef4b0904914,Product,The journey,"<p>the journey is an installation that uses multi-beam sonar seafloor data collected during a transit on the Pacific Ocean July of 2019. During this journey aboard Research Vessel Falkor, an approximately 10 mile wide swath of seafloor was scanned using a sophisticated onboard multi-beam sonar depth sensor. The data gathered from entire journey is converted to an 3D model surfaces of the seafloor underneath the vessel as it transited the Pacific Ocean. For the installation, a portion of these 3D models will be carved into individual sections of clear acrylic and set end to end recreating an approximately 27-foot installation in the gallery space. An RGB led strip will be installed in the bottom of the acrylic sections and programed to illuminate a section of the journey chasing across the gallery space. This will recreate a sense of movement illustrating the vessels journey across the Pacific Ocean as it scanned the seafloor.</p>",4934da_cbb02ea83e2c418c93bedc86ccef5301~mv2.jpg;4934da_2041a906d5ff4b1cb8187699433e1db0~mv2.jpg,David Bowen,,,0.0,,true,PERCENT,0.0,InStock,,,Date,DROP_DOWN,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9b7d009f-a831-c355-e644-a8aa5193af83,Product,Wilderness,<p>DAVID BOWEN</p>,4934da_b9f8c8c3486643de92b1e278bf2713d7~mv2.jpg,David Bowen,,,0.0,,true,PERCENT,0.0,InStock,,,Date,DROP_DOWN,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dc30f935-7ba4-c04a-f820-939b13c1fd95,Product,Tele-present water,"<p>DAVID BOWEN</p><p><strong><em>tele-present water</em></strong><br>This installation draws information from the intensity and movement of the water in a remote location. Wave data is being collected and updated from National Oceanic and Atmospheric Administration data buoy station 51003. This station was originally moored 205 nautical miles Southwest of Honolulu on the Pacific. It went adrift and the last report from its moored position was around 04/25/2011.&nbsp; It is still transmitting valid observation data but its exact location is unknown. The wave intensity and frequency collected from the buoy is scaled and transferred to the mechanical grid structure, resulting in a simulation of the physical effects caused by the movement of water from this distant unknown location. This work physically replicates a remote experience and makes observation of the activity of an isolated object, otherwise lost at sea, possible through direct communication.</p>",4934da_a5bf48eac217452cae089fbeb1b4e152~mv2.jpeg,David Bowen,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9a6d6b44-1189-bd13-3941-7cace9bd5529,Product,DarkSky,<p>Tiffany holmes</p>,4934da_e42089a7e4364766a7b8209f08048725~mv2.jpg,Tiffany holmes,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Féminin,Date,DROP_DOWN,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eb3485ba-8709-824f-288b-58dc4bcdca7e,Product,Changing Waters,"<p>Changing Waters est une grande œuvre murale et quatre piliers tissés qui examinent les changements biologiques, géophysiques et saisonniers du golfe du Maine, en utilisant des données météorologiques et de bouées. Réalisée en 2011, elle a été exposée dans divers lieux avant de trouver sa place définitive à l'Université Aurora en 2022. Voici une sélection d'images.</p>",4934da_5e0165d4c6c246ee907208ab0e99bf08~mv2.jpg,Nathalie Miebach,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Féminin,Date,DROP_DOWN,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d44bdcf8-f188-00fb-d44e-8259252eeeed,Product,"Twillight, Tides and Whales",,4934da_4bf050c6e4f3434caea6a976e3fa348a~mv2.jpg,Nathalie Miebach,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_723bf453-e1a9-db1c-0d13-e344be38373a,Product,The Watcher of Copley Square,,4934da_9da9dfe0ee7e4cb48cdc2312881efd9c~mv2.jpg,Nathalie Miebach,,,0.0,,true,PERCENT,0.0,InStock,,,Date,DROP_DOWN,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_92de9ca7-68c6-9d04-f23d-c09209dd99a8,Product,The last Ride,,4934da_3ff3319f50bb4844ae87bae9611f75a7~mv2.jpg,Nathalie Miebach,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Féminin,Date,DROP_DOWN,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_74be690b-ba75-a78e-12d3-040846103e5d,Product,"Wind Anemometer : Herring Cove, Cape Cove",,4934da_d78575b751db4c798452a3bcba12665c~mv2.jpg,Nathalie Miebach,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Féminin,Date,DROP_DOWN,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b0457890-75a1-30b6-d88d-09dfb2da856a,Product,Black sun,,4934da_2de43d74f2074f78a676b54cb20e14b2~mv2.jpg,Lyes Hammadouche,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d14c87cb-4127-04df-9535-b8fe9c273b70,Product,Putting the pieces back together again,"<p>Ralf baecker,&nbsp;Putting the pieces back together again, 2018</p>",4934da_f5763b714cd84c9da62a4e57f8a92c9f~mv2.webp;4934da_9be26d171efd4f2db86a119ed0456f42~mv2.jpg,Ralf baecker,,,0.0,,true,PERCENT,0.0,InStock,,,Date,DROP_DOWN,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16d76ac6-1a55-9416-6820-cbf940653da9,Product,Quantum memories,"<p>Refik Anadol, Quantum memories,&nbsp;Data SculptureCustom software, quantum computing data, generative algorithm with artificial intelligence (AI), real time digital animation on LED screen, 4 channel sound,&nbsp;10 * 10 *2.5 M, 2020.</p>",4934da_b9d0745a8f27470f87577e89924957f2~mv2.jpg;4934da_7f1c17eec6c5428da0367d1f6c2c4207~mv2.webp;4934da_b7fec05f54ff4488b76b144f0482e10c~mv2.jpg,Refik Anadol,,,0.0,,true,PERCENT,0.0,InStock,,,Date,DROP_DOWN,2020,Couleur,COLOR,#f900ff:multi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4a66450c-b615-6f4e-b490-83d07c68da46,Product,Melting memories,"<p>Melting memories,&nbsp;Refik Anadol,&nbsp;MediumsData Sculptures5 Meters by 6 Meters custom LED Media Wall,&nbsp;5 Meters by 6 Meters, 2018</p>",4934da_2def4a1431ef4b57912f5260aacaa4fa~mv2.jpg,Refik Anadol,,,0.0,,true,PERCENT,0.0,InStock,,,Date,DROP_DOWN,2018,Couleur,COLOR,#ffffff:blanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7645d90e-4e24-40e9-347d-13a5aa9b7456,Product,Crépuscule,"<p>Christian Boltanski, <em>Crépuscule</em>,&nbsp;Ampoules, douilles, fils électriques noirs, dimensions variables, Centre Pompidou, Paris, 2015.</p><p>&nbsp;</p><p>Chaque jour une des ampoules composant l’installation s’éteint. Le temps d’une exposition, l’œuvre qui au début est très éclairée s’assombrit progressivement. Image sur le passage du temps et la précarité de l’existence.&nbsp;© Centre Pompidou. Philippe Migeat.</p>",4934da_0b1e8e9411934bb4b3b2439014dd4cf7~mv2.jpg,Christian Boltanski,,,0.0,,true,PERCENT,0.0,InStock,,,Date,DROP_DOWN,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b542904d-142d-ec16-d856-dd97ad046513,Product,Personnes,"<p>Christian Boltanski, <em>Personnes, </em>Monumenta,&nbsp;50 tonnes de vetements,&nbsp; Grand Palais, Paris, 2010.</p><p>&nbsp;</p><p>&nbsp;Dans un espace d’exposition volontairement privé de chauffage sont disposées des zones géométriques tapissées de vêtements. Au centre de la nef s’élève une grue qui pioche au hasard des habits dans une pyramide de fripes monumentale. Le tout est accompagné d’un fond sonore de coeurs battant à l’unisson. Cette installation immersive plonge les visiteurs dans une atmosphère tout à fait angoissante qui ne peut les laisser indifférents.</p>",4934da_486ac69a911e460ea29aa35033b39178~mv2.jpg,Christian Boltanski,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fad181b0-45bc-403a-1678-2ca9cbe09a43,Product,"Tapisserie rose, noir et blanc","<p>Guy&nbsp;Limone, <em>Tapisserie rose, blanc et noir</em>, Photocopies couleur,&nbsp;Exposition&nbsp;""Happy Birthday Perrotin"", Emmanuel Perrotin gallery,&nbsp;(Le Tri Postal Lille), Lille,&nbsp;2013.</p><p>&nbsp;</p><p>J’ai créé une tapisserie pour l’escalier du Tripostal, passage obligé pour passer d’un niveau à l’autre. Pourquoi ? Je viens d’un milieu très populaire où nous étions sept enfants. Il y avait la chambre des garçons, celle des filles et celle des petits. Or, le choix d’un papier-peint déterminait les cinq années à venir, c’était très important. Cette tapisserie est constituée d’images découpées dans les journaux, la publicité, des flyers… Je les taille au format 6,6 x 6,6 cm, le format ecta, très utilisé dans la presse. Ensuite, je compose 50 pages en collant sur chacune d’entre elles 35 images différentes. Puis, je les photocopie en couleurs. Ce sont donc des milliers de vignettes qui recouvrent le mur et, parfois, le plafond. On peut parfois retrouver le même motif, mais jamais dans le même sens ou la même combinaison. Je joue avec le rose et le fuchsia, qui étaient la couleur de la Galerie Perrotin en 1993, mais pas à la mode dans l’art contemporain, plus sensible au gris, noir et blanc.</p>",4934da_c4f14838a58f4bbe86196513ae312fec~mv2.jpg,Guy Limone,,,0.0,,true,PERCENT,0.0,InStock,,,Couleur,COLOR,#eb87b6:rose;#ef1212:rouge,Date,DROP_DOWN,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d1704274-5340-c91e-11fe-996b58a66b78,Product,Tapisserie Bleue,"<p>Guy&nbsp;Limone, <em>Tapisserie Bleue</em>, Photocopies couleur de 50 collages originaux, format A3, Emmanuel Perrotin gallery, Paris, 1997.</p>",4934da_36c1ba64ce7e430abd368b7a42fb605b~mv2.jpg,Guy Limone,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6f880dbb-7788-754e-831e-4dadca83432c,Product,Collection rouge et bleu,"<p>Guy&nbsp;Limone, <em>Collection rouge et bleu</em>, Papier découpé, plastique, barres d'aluminium, 500 images découpées&nbsp;insérées dans des cadres (protection de diapositives), 180 x 200 x 1,5 cm, 1994.</p>",4934da_7cac4ea9ad2d4b7b9687cbf74e18b9b2~mv2.jpg,Guy Limone,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fd4d16e9-cfed-8c83-1e5e-a9cc2e698581,Product,Collection vert et noir,"<p>Guy&nbsp;Limone, <em>Collection vert et noir</em>, Papier découpé, plastique, barres d'aluminium, 250 images découpées&nbsp;insérées dans des cadres (protection de diapositives) et disposées&nbsp;par rangées de 10, sur des rails aluminium au mur,&nbsp;100 x 200 cm, 1993.</p>",4934da_094e5b113b644d65a750513a63a23ba9~mv2.jpg,Guy Limone,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_77054f82-ea7f-1f48-164e-1d189eb3e120,Product,59 % des français,"<p>Guy Limone,&nbsp;<em>59 % des français sont partagés entre l’attrait d’un monde meilleur promis par la science et la méfiance vis à vis des dérives d’une recherche qui échapperait à leur contrôle</em><em>,&nbsp;</em>350 figurines (échelle 1/87e) peintes à la main sur fond marron, 175 cm dediamètre,&nbsp;Courtesy Galerie Perrotin, Paris, 2006.</p>",4934da_8cf2572f09dd405e8d62a78fabf4c6c0~mv2.jpg,Guy Limone,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2b1b91f3-cba9-3730-4371-c42980d0a883,Product,Bogota,"<p>Spencer Tunick, <i>Bogota</i>, 6000&nbsp;participants,&nbsp;Place Bolivar, Bogota, 05/06/2016.</p><p>&nbsp;</p><p>Le photographe américain&nbsp;Spencer Tunick, célèbre pour&nbsp;ses clichés de foules dénudées, a fait poser dimanche plus de 6.000 personnes face au Parlement de Colombie, à Bogota. Il a expliqué vouloir&nbsp;transmettre un message de paix dans ce pays déchiré par plus d’un demi-siècle de conflit armé.</p>",4934da_36740f2bf8bd497eb88774a17baabbb2~mv2.jpg;4934da_831a437c7888490999b3912dfa9b0237~mv2.jpg,Spencer Tunick,,,0.0,,true,PERCENT,0.0,InStock,,,Date,DROP_DOWN,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_22235c0b-aeb8-0e0c-c38e-b2c592234536,Product,Untitled (Last Light),"<p>Felix Gonzalez Torres, <em>Untitled (Last Light)</em>, Dimensions variables, Ampoules, douilles en plastique, cordon électrique et variateur,&nbsp;(MOCA),&nbsp;Los Angeles, Californie,&nbsp;1993</p><p>&nbsp;</p>",4934da_1f71344494c84e1a966880df432ee56d~mv2.jpeg,Felix Gonzalez Torres,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
